epoch,train_classification_loss,validation_loss,worst_condition_balanced_accuracy
39,0.17375747911930084,0.18864066898822784,0.9390000104904175
40,0.17009046623408794,0.18502187728881836,0.9390000104904175
41,0.1665805159509182,0.18147097527980804,0.9399999976158142
42,0.16319011456370353,0.1781521439552307,0.9395000040531158
43,0.15993603993952274,0.17481215298175812,0.9404999911785126
44,0.15680715689212082,0.17164848744869232,0.9404999911785126
45,0.15379304981082678,0.1687033474445343,0.9399999976158142
46,0.15089327498972416,0.16569258272647858,0.9410000145435333
47,0.14808711880743503,0.16292878985404968,0.9415000081062317
48,0.14537768390029668,0.16015203297138214,0.9429999887943268
49,0.14276272891312838,0.1574530452489853,0.9434999823570251
50,0.14024309811741115,0.1549258977174759,0.9429999887943268
51,0.13779600145816803,0.15248161554336548,0.9434999823570251
52,0.13543452888801694,0.1501186490058899,0.9429999887943268
53,0.13315527778863906,0.14776091277599335,0.9434999823570251
54,0.13093703380897642,0.14546401798725128,0.9434999823570251
55,0.12878919004574418,0.14318735897541046,0.9440000057220459
56,0.12670866004452108,0.14110040664672852,0.9440000057220459
57,0.12469624411389231,0.13910214602947235,0.9440000057220459
58,0.12273606685772538,0.13703995943069458,0.9444999992847443
59,0.12083958239331842,0.13509473204612732,0.9449999928474426
60,0.11899683853387832,0.13326533138751984,0.9444999992847443
61,0.11719797979965806,0.1313157081604004,0.945499986410141
62,0.11545677065253258,0.12960538268089294,0.945499986410141
63,0.11376665979400277,0.1278650462627411,0.945499986410141
64,0.11211763837784529,0.12617772817611694,0.9460000097751617
65,0.11051445466578007,0.124534472823143,0.9469999969005585
66,0.10894922982305288,0.12289926409721375,0.9474999904632568
67,0.10743299585729837,0.1212528795003891,0.9494999945163727
68,0.10595131996497512,0.11986196041107178,0.948500007390976
69,0.10450870182663202,0.11825121939182281,0.9494999945163727
70,0.10309169702529908,0.11684931814670563,0.9494999945163727
71,0.10171909477189184,0.11546574532985687,0.9490000009536743
72,0.10037794295921922,0.11409184336662292,0.9490000009536743
73,0.09906881572678686,0.11272250860929489,0.9494999945163727
74,0.09779187060371042,0.11136579513549805,0.949999988079071
75,0.09654756302163005,0.11003925651311874,0.9504999816417694
76,0.0953269221700728,0.10882236063480377,0.949999988079071
77,0.09414435772299766,0.10761641710996628,0.949999988079071
78,0.09298055469989777,0.10637873411178589,0.9504999816417694
79,0.09184244508594275,0.10525937378406525,0.9504999816417694
80,0.09073924537822604,0.10406363755464554,0.9514999985694885
81,0.08964344325736165,0.10299736261367798,0.9510000050067902
82,0.08858605081290007,0.10181491822004318,0.9519999921321869
83,0.08754550250694156,0.10080382227897644,0.9514999985694885
84,0.08652451239004731,0.09973099082708359,0.9519999921321869
85,0.08552705151066184,0.09863606095314026,0.953000009059906
86,0.08454891183078289,0.097640261054039,0.953000009059906
87,0.08360170778110623,0.09670818597078323,0.9524999856948853
88,0.08265550544783473,0.09563398361206055,0.9535000026226044
89,0.0817423139743507,0.09474342316389084,0.9535000026226044
90,0.08083573921471834,0.09381002932786942,0.9535000026226044
91,0.07995261663496495,0.09285585582256317,0.9544999897480011
92,0.07908437156677246,0.09192575514316559,0.9544999897480011
93,0.07823920548930764,0.09111382812261581,0.9544999897480011
94,0.07739987747743726,0.09020678699016571,0.9549999833106995
95,0.07658608264327049,0.08932068943977356,0.9549999833106995
96,0.07578132825940848,0.08846991509199142,0.9549999833106995
97,0.07500826612189412,0.08762868493795395,0.9560000002384186
98,0.07422519237101079,0.08696699142456055,0.9549999833106995
99,0.07346456202752888,0.08615767955780029,0.9549999833106995
100,0.0727186955422163,0.08537276834249496,0.9555000066757202
