epoch,train_classification_loss,validation_loss,worst_condition_balanced_accuracy
1,0.6732195031821728,0.6554394960403442,0.8880000114440918
2,0.6363327150642872,0.6220442652702332,0.9249999821186066
3,0.6022609272837639,0.5911223292350769,0.9429999887943268
4,0.5708002634108067,0.5624507665634155,0.9504999816417694
5,0.5415809524416924,0.5357807874679565,0.9490000009536743
6,0.5145303796648979,0.5110213160514832,0.9399999976158142
7,0.48946689030230045,0.4880199134349823,0.9379999935626984
8,0.46625141503214834,0.46671396493911743,0.9339999854564667
9,0.4447391192615032,0.4468806982040405,0.93299999833107
10,0.42481995144188406,0.42846474051475525,0.9334999918937683
11,0.4063181444346905,0.4112386107444763,0.93299999833107
12,0.38913777089715,0.3953079581260681,0.9319999814033508
13,0.37318917542696,0.3803984820842743,0.9319999814033508
14,0.3583292573541403,0.36654695868492126,0.9309999942779541
15,0.3444285406887531,0.3534901440143585,0.9309999942779541
16,0.3314755842030048,0.34118667244911194,0.9314999878406525
17,0.3193705356866121,0.32991230487823486,0.9309999942779541
18,0.30805560280680655,0.3190416097640991,0.9314999878406525
19,0.2974059745132923,0.3090628981590271,0.9309999942779541
20,0.2874329712867737,0.29943642020225525,0.9309999942779541
21,0.27804948308467864,0.29048606753349304,0.9309999942779541
22,0.26922363119721415,0.2820160686969757,0.9309999942779541
23,0.26088750599473715,0.2740049362182617,0.9309999942779541
24,0.2530438881441951,0.26637452840805054,0.9314999878406525
25,0.24560634809732437,0.25912806391716003,0.9314999878406525
26,0.23857748499959708,0.2523869574069977,0.9315000176429749
27,0.23190709030479192,0.2458624243736267,0.9320000112056732
28,0.22559312752187252,0.23967060446739197,0.9325000047683716
29,0.21958146138787268,0.23388569056987762,0.9320000112056732
30,0.2138701146170497,0.22823168337345123,0.9320000112056732
31,0.20844667937010528,0.22291171550750732,0.9325000047683716
32,0.2032619668468833,0.21777363121509552,0.9354999959468842
33,0.19832282628417014,0.21289433538913727,0.9360000193119049
34,0.19360657411217688,0.20824265480041504,0.9360000193119049
35,0.1890951473414898,0.20386360585689545,0.9360000193119049
36,0.1847845389544964,0.1995823234319687,0.9365000128746033
37,0.18067033882290126,0.19542893767356873,0.9380000233650208
38,0.1767105818256736,0.19148984551429749,0.9385000169277191
39,0.17293287723213435,0.187752828001976,0.9385000169277191
40,0.16928267190009355,0.18409481644630432,0.9395000040531158
41,0.165783915014565,0.18058130145072937,0.9399999976158142
42,0.16242302916869522,0.17719630897045135,0.9399999976158142
43,0.15918618295788764,0.17389856278896332,0.9410000145435333
44,0.15607566685527563,0.1708250492811203,0.9410000145435333
45,0.15307910612374545,0.16783037781715393,0.9410000145435333
46,0.15019456871747972,0.1648615449666977,0.94200000166893
47,0.14740254189372062,0.16205550730228424,0.9429999887943268
48,0.1447158559679985,0.15931840240955353,0.9429999887943268
49,0.1421190213173628,0.1567295342683792,0.9429999887943268
50,0.1396071384564042,0.15416531264781952,0.9434999823570251
51,0.13717343282997607,0.1517510563135147,0.9434999823570251
52,0.13482080354839562,0.14930813014507294,0.9434999823570251
53,0.13255641290843487,0.14694729447364807,0.9434999823570251
54,0.13035705933868885,0.14469589293003082,0.9434999823570251
55,0.1282171588629484,0.1425621062517166,0.9434999823570251
56,0.12615986889153719,0.1405106633901596,0.9434999823570251
57,0.12414507879465818,0.13835512101650238,0.9449999928474426
58,0.12220286014899612,0.13640199601650238,0.945499986410141
59,0.1203132130049169,0.13449028134346008,0.945499986410141
60,0.11848766417130828,0.13262353837490082,0.945499986410141
61,0.1167082533493638,0.13068808615207672,0.9465000033378601
62,0.11496816769391298,0.12906035780906677,0.9460000097751617
63,0.11328365764692426,0.1272277981042862,0.9469999969005585
64,0.11164316872879863,0.1255437582731247,0.9469999969005585
65,0.11004255562871694,0.12397053092718124,0.9474999904632568
66,0.10849165739044547,0.12232837826013565,0.9479999840259552
67,0.10697792211547494,0.12080951780080795,0.948500007390976
68,0.10550090179368854,0.11929123848676682,0.948500007390976
69,0.10406537957116961,0.11783444881439209,0.948500007390976
70,0.10266976362690329,0.11635693162679672,0.9494999945163727
71,0.10129942175075411,0.11496338248252869,0.9494999945163727
72,0.09996403347551823,0.11357894539833069,0.9504999816417694
73,0.0986713800817728,0.1122574582695961,0.9504999816417694
74,0.09740442478880286,0.11085399240255356,0.9504999816417694
75,0.09616736937016249,0.1095876693725586,0.9504999816417694
76,0.09495366251021624,0.10845014452934265,0.9504999816417694
77,0.09376466744244098,0.10711093991994858,0.9510000050067902
78,0.09261586538776756,0.1059618666768074,0.9510000050067902
79,0.09148162925392389,0.10473495721817017,0.9514999985694885
80,0.09037450424134731,0.1035875752568245,0.9519999921321869
81,0.08928580777719616,0.10255452990531921,0.9519999921321869
82,0.08823154640123249,0.1014232411980629,0.9524999856948853
83,0.08719109482392669,0.10037881135940552,0.9535000026226044
84,0.08617467428520321,0.09927935153245926,0.9539999961853027
85,0.0851790212266147,0.09825826436281204,0.9539999961853027
86,0.08421335503607988,0.09730295836925507,0.9535000026226044
