epoch,train_classification_loss,validation_loss,worst_condition_balanced_accuracy
72,0.23165728573799133,0.24213843047618866,0.9830000102519989
73,0.22919027564525604,0.23968453705310822,0.9830000102519989
74,0.22677177710533142,0.23730577528476715,0.9830000102519989
75,0.22440324795246125,0.2349165827035904,0.9825000166893005
76,0.2220656975030899,0.23262125253677368,0.9830000102519989
77,0.2197794522047043,0.2303672581911087,0.9830000102519989
78,0.21753267335891724,0.2281682789325714,0.9830000102519989
79,0.21532953026294707,0.22599834203720093,0.9830000102519989
80,0.21316693890094757,0.2238345444202423,0.9830000102519989
81,0.21104732072353363,0.22174720466136932,0.9835000038146973
82,0.20895967490673065,0.21962587535381317,0.9830000102519989
83,0.20690682065486907,0.21758151054382324,0.9830000102519989
84,0.2049002332687378,0.21561282873153687,0.9835000038146973
85,0.20291589512825012,0.21361981332302094,0.9835000038146973
86,0.20097199261188506,0.21167613565921783,0.9835000038146973
87,0.1990604455947876,0.20977477729320526,0.9835000038146973
88,0.19718210234642028,0.20791654288768768,0.9835000038146973
89,0.19534000036716462,0.2060897797346115,0.9835000038146973
90,0.193523531293869,0.20429013669490814,0.9835000038146973
91,0.19174851825237274,0.20247051119804382,0.9839999973773956
92,0.1899824242591858,0.20073793828487396,0.984499990940094
93,0.18825960619449617,0.1990155279636383,0.984499990940094
94,0.18656610584259034,0.19730925559997559,0.984499990940094
95,0.1848981184244156,0.19568021595478058,0.984499990940094
96,0.18324753675460814,0.19404013454914093,0.984499990940094
97,0.18163624355792998,0.1924009770154953,0.984499990940094
98,0.18004607708454132,0.19079774618148804,0.984499990940094
99,0.17847581040859223,0.18924099206924438,0.984499990940094
100,0.17693568091392517,0.1877017766237259,0.984499990940094
